epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,21294.8,0.11655,0.32559,0.8049,0.99959,1,0.995,0.995,0.06602,0.27967,0.76865,0.00162182,0.000540607,0.00162182,0.000540607,0.00162182,0.000540607,0.00162182,0.000540607
32,21940.5,0.1169,0.32601,0.80389,0.99949,1,0.995,0.995,0.06717,0.27412,0.76891,0.00159898,0.000532994,0.00159898,0.000532994,0.00159898,0.000532994,0.00159898,0.000532994
33,22586,0.11793,0.32396,0.80646,0.99959,1,0.995,0.995,0.06686,0.26793,0.76987,0.00157614,0.000525381,0.00157614,0.000525381,0.00157614,0.000525381,0.00157614,0.000525381
34,23233.6,0.11316,0.31241,0.80594,0.99954,1,0.995,0.995,0.06384,0.26303,0.76876,0.0015533,0.000517768,0.0015533,0.000517768,0.0015533,0.000517768,0.0015533,0.000517768
35,23880.8,0.11392,0.31269,0.805,0.99954,1,0.995,0.995,0.06476,0.26026,0.7684,0.00153046,0.000510155,0.00153046,0.000510155,0.00153046,0.000510155,0.00153046,0.000510155
36,24524.3,0.11145,0.30568,0.80265,0.99957,1,0.995,0.995,0.06221,0.25864,0.76869,0.00150762,0.000502541,0.00150762,0.000502541,0.00150762,0.000502541,0.00150762,0.000502541
37,25170.6,0.11252,0.30928,0.80306,0.99961,1,0.995,0.995,0.06448,0.25521,0.76926,0.00148479,0.000494928,0.00148479,0.000494928,0.00148479,0.000494928,0.00148479,0.000494928
38,25814.8,0.11053,0.29611,0.80679,0.99957,1,0.995,0.995,0.06242,0.25144,0.76847,0.00146195,0.000487315,0.00146195,0.000487315,0.00146195,0.000487315,0.00146195,0.000487315
39,26460.9,0.11173,0.29887,0.80519,0.9996,1,0.995,0.995,0.06623,0.24968,0.76795,0.00143911,0.000479702,0.00143911,0.000479702,0.00143911,0.000479702,0.00143911,0.000479702
40,27106.9,0.11097,0.295,0.80643,0.9996,1,0.995,0.995,0.06151,0.24143,0.76843,0.00141627,0.000472089,0.00141627,0.000472089,0.00141627,0.000472089,0.00141627,0.000472089
41,27752.8,0.10914,0.28773,0.80649,0.99955,1,0.995,0.995,0.06239,0.24335,0.76827,0.00139343,0.000464476,0.00139343,0.000464476,0.00139343,0.000464476,0.00139343,0.000464476
42,28398.1,0.10823,0.28909,0.80423,0.9996,1,0.995,0.995,0.06149,0.23887,0.76793,0.00137059,0.000456863,0.00137059,0.000456863,0.00137059,0.000456863,0.00137059,0.000456863
43,29042.5,0.10856,0.2852,0.8053,0.99956,1,0.995,0.995,0.06134,0.23898,0.76836,0.00134775,0.00044925,0.00134775,0.00044925,0.00134775,0.00044925,0.00134775,0.00044925
44,29688.3,0.1056,0.27573,0.80192,0.99956,1,0.995,0.995,0.06179,0.23255,0.76922,0.00132491,0.000441637,0.00132491,0.000441637,0.00132491,0.000441637,0.00132491,0.000441637
45,30334.3,0.10636,0.2758,0.8049,0.99936,1,0.995,0.995,0.06202,0.23054,0.76809,0.00130207,0.000434024,0.00130207,0.000434024,0.00130207,0.000434024,0.00130207,0.000434024
46,30980,0.10605,0.28008,0.80424,0.99957,1,0.995,0.995,0.06145,0.22604,0.76878,0.00127923,0.000426411,0.00127923,0.000426411,0.00127923,0.000426411,0.00127923,0.000426411
47,31623.3,0.1048,0.27135,0.80341,0.99958,1,0.995,0.995,0.05984,0.22667,0.76868,0.00125639,0.000418797,0.00125639,0.000418797,0.00125639,0.000418797,0.00125639,0.000418797
48,32268.1,0.10546,0.27134,0.80383,0.9996,1,0.995,0.995,0.06018,0.22421,0.7693,0.00123355,0.000411184,0.00123355,0.000411184,0.00123355,0.000411184,0.00123355,0.000411184
49,32915,0.10364,0.26885,0.80383,0.99959,1,0.995,0.995,0.05797,0.21991,0.76861,0.00121071,0.000403571,0.00121071,0.000403571,0.00121071,0.000403571,0.00121071,0.000403571
50,33561,0.10216,0.26052,0.80126,0.99957,1,0.995,0.995,0.06053,0.21896,0.76872,0.00118787,0.000395958,0.00118787,0.000395958,0.00118787,0.000395958,0.00118787,0.000395958
51,34207.5,0.1025,0.25969,0.80226,0.99948,1,0.995,0.995,0.05954,0.21672,0.76898,0.00116504,0.000388345,0.00116504,0.000388345,0.00116504,0.000388345,0.00116504,0.000388345
52,34852,0.10256,0.25814,0.8029,0.9996,1,0.995,0.995,0.05769,0.21184,0.76908,0.0011422,0.000380732,0.0011422,0.000380732,0.0011422,0.000380732,0.0011422,0.000380732
53,35501.2,0.10166,0.25785,0.80317,0.99952,1,0.995,0.995,0.05918,0.21512,0.76917,0.00111936,0.000373119,0.00111936,0.000373119,0.00111936,0.000373119,0.00111936,0.000373119
54,36146.3,0.10013,0.25604,0.80298,0.9996,1,0.995,0.995,0.05973,0.20876,0.76898,0.00109652,0.000365506,0.00109652,0.000365506,0.00109652,0.000365506,0.00109652,0.000365506
55,36791.3,0.10125,0.26013,0.80195,0.99954,1,0.995,0.995,0.06001,0.20893,0.76876,0.00107368,0.000357893,0.00107368,0.000357893,0.00107368,0.000357893,0.00107368,0.000357893
56,37439.9,0.10105,0.2559,0.80206,0.99956,1,0.995,0.995,0.06012,0.20785,0.76781,0.00105084,0.00035028,0.00105084,0.00035028,0.00105084,0.00035028,0.00105084,0.00035028
57,38085.7,0.10083,0.24923,0.80302,0.99949,1,0.995,0.995,0.05864,0.20632,0.76781,0.001028,0.000342666,0.001028,0.000342666,0.001028,0.000342666,0.001028,0.000342666
58,38732.4,0.0972,0.24491,0.80252,0.99953,1,0.995,0.995,0.05742,0.20334,0.76676,0.00100516,0.000335053,0.00100516,0.000335053,0.00100516,0.000335053,0.00100516,0.000335053
59,39375.1,0.09939,0.2486,0.8028,0.99959,1,0.995,0.995,0.05631,0.20469,0.767,0.000982321,0.00032744,0.000982321,0.00032744,0.000982321,0.00032744,0.000982321,0.00032744
60,40020.1,0.09699,0.24205,0.80106,0.9996,1,0.995,0.995,0.05772,0.20311,0.76689,0.000959481,0.000319827,0.000959481,0.000319827,0.000959481,0.000319827,0.000959481,0.000319827
61,40665.9,0.098,0.245,0.8022,0.99954,1,0.995,0.995,0.05728,0.20117,0.76707,0.000936642,0.000312214,0.000936642,0.000312214,0.000936642,0.000312214,0.000936642,0.000312214
62,41312.9,0.09593,0.2404,0.80546,0.99961,1,0.995,0.995,0.05731,0.20144,0.7675,0.000913803,0.000304601,0.000913803,0.000304601,0.000913803,0.000304601,0.000913803,0.000304601
63,41957.8,0.09754,0.2427,0.80295,0.9996,1,0.995,0.995,0.0553,0.19642,0.76683,0.000890963,0.000296988,0.000890963,0.000296988,0.000890963,0.000296988,0.000890963,0.000296988
64,42603.2,0.09592,0.2401,0.80077,0.99955,1,0.995,0.995,0.05687,0.19882,0.76632,0.000868124,0.000289375,0.000868124,0.000289375,0.000868124,0.000289375,0.000868124,0.000289375
65,43251.7,0.09615,0.24074,0.8039,0.99953,1,0.995,0.995,0.05704,0.19626,0.76652,0.000845285,0.000281762,0.000845285,0.000281762,0.000845285,0.000281762,0.000845285,0.000281762
66,43899.9,0.09507,0.23266,0.80094,0.99954,1,0.995,0.995,0.05494,0.19557,0.76668,0.000822445,0.000274148,0.000822445,0.000274148,0.000822445,0.000274148,0.000822445,0.000274148
67,44545.2,0.09494,0.23528,0.79989,0.99955,1,0.995,0.995,0.0557,0.19349,0.76705,0.000799606,0.000266535,0.000799606,0.000266535,0.000799606,0.000266535,0.000799606,0.000266535
68,45186.6,0.09385,0.23108,0.79985,0.9995,1,0.995,0.995,0.05557,0.18888,0.76711,0.000776767,0.000258922,0.000776767,0.000258922,0.000776767,0.000258922,0.000776767,0.000258922
69,45830.9,0.09294,0.23184,0.80225,0.99953,1,0.995,0.995,0.05542,0.1888,0.76776,0.000753928,0.000251309,0.000753928,0.000251309,0.000753928,0.000251309,0.000753928,0.000251309
70,46479.3,0.0928,0.22865,0.80011,0.99954,1,0.995,0.995,0.05626,0.18526,0.76781,0.000731088,0.000243696,0.000731088,0.000243696,0.000731088,0.000243696,0.000731088,0.000243696
71,47124.7,0.09187,0.22624,0.80103,0.99959,1,0.995,0.995,0.05552,0.18512,0.76782,0.000708249,0.000236083,0.000708249,0.000236083,0.000708249,0.000236083,0.000708249,0.000236083
72,47774.1,0.0931,0.22551,0.8021,0.99958,1,0.995,0.995,0.05709,0.18683,0.76772,0.00068541,0.00022847,0.00068541,0.00022847,0.00068541,0.00022847,0.00068541,0.00022847
73,48420.4,0.09229,0.22287,0.80048,0.99952,1,0.995,0.995,0.05433,0.1836,0.76742,0.00066257,0.000220857,0.00066257,0.000220857,0.00066257,0.000220857,0.00066257,0.000220857
74,49066.9,0.09168,0.22532,0.80333,0.99961,1,0.995,0.995,0.05479,0.18469,0.76727,0.000639731,0.000213244,0.000639731,0.000213244,0.000639731,0.000213244,0.000639731,0.000213244
75,49714.6,0.09099,0.225,0.80106,0.99954,1,0.995,0.995,0.05453,0.18331,0.76685,0.000616892,0.000205631,0.000616892,0.000205631,0.000616892,0.000205631,0.000616892,0.000205631
76,50361.8,0.09046,0.22144,0.80097,0.99948,1,0.995,0.995,0.05334,0.18071,0.76675,0.000594053,0.000198018,0.000594053,0.000198018,0.000594053,0.000198018,0.000594053,0.000198018
77,51010.6,0.08955,0.22043,0.79999,0.99956,1,0.995,0.995,0.0538,0.18099,0.7669,0.000571213,0.000190404,0.000571213,0.000190404,0.000571213,0.000190404,0.000571213,0.000190404
78,51656.1,0.08859,0.21905,0.80128,0.99947,1,0.995,0.995,0.05483,0.18108,0.7669,0.000548374,0.000182791,0.000548374,0.000182791,0.000548374,0.000182791,0.000548374,0.000182791
79,52299.1,0.08859,0.21731,0.80132,0.99956,1,0.995,0.995,0.05292,0.17842,0.76683,0.000525535,0.000175178,0.000525535,0.000175178,0.000525535,0.000175178,0.000525535,0.000175178
80,52948.4,0.08954,0.21641,0.79995,0.99947,1,0.995,0.995,0.05222,0.17505,0.76742,0.000502695,0.000167565,0.000502695,0.000167565,0.000502695,0.000167565,0.000502695,0.000167565
81,53593.8,0.08877,0.21588,0.8022,0.99956,1,0.995,0.995,0.05292,0.17495,0.76762,0.000479856,0.000159952,0.000479856,0.000159952,0.000479856,0.000159952,0.000479856,0.000159952
82,54240.3,0.08836,0.2147,0.80129,0.99955,1,0.995,0.995,0.05237,0.17584,0.76779,0.000457017,0.000152339,0.000457017,0.000152339,0.000457017,0.000152339,0.000457017,0.000152339
83,54886.6,0.08762,0.20982,0.79741,0.99956,1,0.995,0.995,0.05219,0.17441,0.7673,0.000434177,0.000144726,0.000434177,0.000144726,0.000434177,0.000144726,0.000434177,0.000144726
84,55532.2,0.08791,0.21362,0.80001,0.9996,1,0.995,0.995,0.05327,0.17508,0.76719,0.000411338,0.000137113,0.000411338,0.000137113,0.000411338,0.000137113,0.000411338,0.000137113
85,56177.1,0.0873,0.21376,0.8007,0.99943,1,0.995,0.995,0.05347,0.17457,0.76617,0.000388499,0.0001295,0.000388499,0.0001295,0.000388499,0.0001295,0.000388499,0.0001295
86,56823.3,0.08698,0.21385,0.8031,0.99956,1,0.995,0.995,0.0524,0.17223,0.76611,0.00036566,0.000121887,0.00036566,0.000121887,0.00036566,0.000121887,0.00036566,0.000121887
87,57466.5,0.08691,0.21213,0.80195,0.99957,1,0.995,0.995,0.05266,0.17221,0.76681,0.00034282,0.000114273,0.00034282,0.000114273,0.00034282,0.000114273,0.00034282,0.000114273
88,58114,0.08702,0.21388,0.80188,0.99953,1,0.995,0.995,0.05365,0.17233,0.76705,0.000319981,0.00010666,0.000319981,0.00010666,0.000319981,0.00010666,0.000319981,0.00010666
89,58759.1,0.08544,0.20681,0.79972,0.99949,1,0.995,0.995,0.05242,0.17121,0.76722,0.000297142,9.90472e-05,0.000297142,9.90472e-05,0.000297142,9.90472e-05,0.000297142,9.90472e-05
90,59403.1,0.08677,0.20938,0.80079,0.99953,1,0.995,0.995,0.05226,0.17159,0.76644,0.000274302,9.14341e-05,0.000274302,9.14341e-05,0.000274302,9.14341e-05,0.000274302,9.14341e-05
91,60042.7,0.06366,0.22121,0.75789,0.99949,1,0.995,0.995,0.05399,0.17738,0.76599,0.000251463,8.3821e-05,0.000251463,8.3821e-05,0.000251463,8.3821e-05,0.000251463,8.3821e-05
92,60685,0.06155,0.21775,0.75786,0.99952,1,0.995,0.995,0.05453,0.17428,0.76717,0.000228624,7.62079e-05,0.000228624,7.62079e-05,0.000228624,7.62079e-05,0.000228624,7.62079e-05
93,61322.3,0.06173,0.21612,0.75807,0.99953,1,0.995,0.995,0.05395,0.17439,0.76624,0.000205784,6.85948e-05,0.000205784,6.85948e-05,0.000205784,6.85948e-05,0.000205784,6.85948e-05
94,61961.1,0.06109,0.21583,0.75706,0.99955,1,0.995,0.995,0.05214,0.17442,0.7654,0.000182945,6.09817e-05,0.000182945,6.09817e-05,0.000182945,6.09817e-05,0.000182945,6.09817e-05
95,62596.7,0.06152,0.21508,0.7563,0.99957,1,0.995,0.995,0.05175,0.17281,0.7659,0.000160106,5.33686e-05,0.000160106,5.33686e-05,0.000160106,5.33686e-05,0.000160106,5.33686e-05
96,63237.4,0.06047,0.21334,0.7535,0.99958,1,0.995,0.995,0.05263,0.1714,0.76724,0.000137267,4.57555e-05,0.000137267,4.57555e-05,0.000137267,4.57555e-05,0.000137267,4.57555e-05
97,63876.1,0.06058,0.21412,0.75759,0.99955,1,0.995,0.995,0.05192,0.17076,0.76593,0.000114427,3.81424e-05,0.000114427,3.81424e-05,0.000114427,3.81424e-05,0.000114427,3.81424e-05
98,64517.7,0.06002,0.21142,0.75705,0.99955,1,0.995,0.995,0.05202,0.16898,0.76632,9.15879e-05,3.05293e-05,9.15879e-05,3.05293e-05,9.15879e-05,3.05293e-05,9.15879e-05,3.05293e-05
99,65157.6,0.0593,0.21017,0.75947,0.99954,1,0.995,0.995,0.05154,0.16756,0.76614,6.87486e-05,2.29162e-05,6.87486e-05,2.29162e-05,6.87486e-05,2.29162e-05,6.87486e-05,2.29162e-05
100,65791.6,0.05836,0.20825,0.75671,0.99955,1,0.995,0.995,0.05162,0.1669,0.76607,4.59093e-05,1.53031e-05,4.59093e-05,1.53031e-05,4.59093e-05,1.53031e-05,4.59093e-05,1.53031e-05
